id,GLOBAL_SCORE
EK202310114810,130.65839004549497
EK202310110564,146.13242621548167
EK202310188498,112.90663646233726
EK202310122137,134.64023302416965
EK202310234827,141.5446660577993
EK202310123845,155.8662787505634
EK202310117679,151.60888521531734
EK202310226733,143.28543636435896
EK202310146806,148.4703165477193
EK202310186532,144.9651325879612
EK202310198523,134.84645320964475
EK202310169242,144.98887140961
EK202310189605,155.92626865312798
EK202310177460,146.6647880837464
EK202310156053,147.10629932598226
EK202310138997,147.4507782905288
EK202310231114,148.74247757618906
EK202310147763,139.73599105311908
EK202310119709,141.76710963345346
EK202310121129,139.90918076191176
EK202310137901,148.91957878115866
EK202310144077,142.77964089593982
EK202310110337,129.15449365745434
EK202310184408,136.2144881625084
EK202310215841,123.38222520522056
EK202310157214,146.01058474024634
EK202310193140,139.08570904252758
EK202310216105,148.14314492044122
EK202310246420,135.12462619384738
EK202310118424,133.55114063835302
EK202310144290,152.14631006453428
EK202310236171,141.76196240231448
EK202310161913,135.00561617198676
EK202310116195,138.20481923749927
EK202310140252,137.33559933431096
EK202310238025,147.33042553089098
EK202310146861,138.0942424627707
EK202310125756,139.02156381686396
EK202310211082,140.41042878540875
EK202310202590,137.24109424109284
EK202310212292,142.1486537232855
EK202310151188,150.73977269297924
EK202310186431,152.6100464722
EK202310197054,141.88826094146864
EK202310229535,131.81788576195038
EK202310237693,130.328083916579
EK202310127899,137.63623298703672
EK202310125513,137.6943361546141
EK202310143417,148.99457402933626
EK202310114922,148.45138178727402
EK202310185011,138.44113634015258
EK202310157380,143.72336870738837
EK202310242841,132.1103192944252
EK202310128764,134.76258312678104
EK202310160302,131.56047959015916
EK202310132265,140.77163269551278
EK202310142152,138.4171316336775
EK202310184138,149.97424996296783
EK202310218922,152.1333219913347
EK202310105732,143.17474225315235
EK202310202421,135.8177827306864
EK202310204745,132.65222995450168
EK202310231651,139.7940320938607
EK202310206373,146.63494653445122
EK202310231327,145.01614888488467
EK202310129440,149.93774415558005
EK202310229405,146.47049222328255
EK202310233561,130.89102831365918
EK202310141433,152.1445524080651
EK202310164651,159.0141438751947
EK202310201935,145.29422785839785
EK202310184574,126.16204346635665
EK202310223915,150.68105685051782
EK202310200908,152.6015721796086
EK202310128941,140.50362549918478
EK202310186952,132.31052663149114
EK202310193974,152.17045875375416
EK202310169879,159.3419952602923
EK202310172093,145.66030980500514
EK202310184529,136.20720415124694
EK202310230089,138.9369355568088
EK202310181118,149.0713802970914
EK202310204225,138.9395111799875
EK202310112100,154.4918207914274
EK202310222373,145.5357506926664
EK202310182126,135.20882400187162
EK202310169072,153.93877024611328
EK202310203100,150.38514011499524
EK202310228065,154.70397523413672
EK202310003374,137.50474437448153
EK202310231993,152.72943856259334
EK202310166999,137.66476238401145
EK202310113561,140.84694597845984
EK202310150384,148.49742078615995
EK202310204151,141.550454765505
EK202310243179,156.38702039125738
EK202310229664,145.8512028648213
EK202310214850,139.3424143022738
EK202310203348,152.37440787451257
EK202310146725,141.58170744130183
EK202310134763,138.26106213549573
EK202310145729,149.06778806899104
EK202310246535,146.57856125936925
EK202310141577,130.98113030723982
EK202310216160,133.2007476243648
EK202310116782,133.06712494744966
EK202310211327,150.80362321373636
EK202310204090,132.70828182517573
EK202310175898,154.52088550840503
EK202310226259,142.6647451150042
EK202310151274,148.39347496615179
EK202310154215,146.60495322107923
EK202310174277,136.73331249454102
EK202320006496,144.1573844363757
EK202310141969,141.4642847655392
EK202320005622,137.96276382704139
EK202310157093,133.18443759414728
EK202310139909,134.33661152062146
EK202310209908,149.92142407163706
EK202310218730,138.7720206855057
EK202310229718,122.01010789942198
EK202310111615,144.58851102422344
EK202310138168,131.0299958162802
EK202310162118,152.7983882948871
EK202310164185,136.98652039972924
EK202310123341,141.36560312153344
EK202310154152,130.06485884931928
EK202310169662,138.57664220232667
EK202310195289,144.19993648659926
EK202310247758,151.51314120892806
EK202310223580,133.99017891831653
EK202310104690,148.18231525449002
EK202310234439,138.84577091348268
EK202310225052,165.3215780986005
EK202310139674,140.8851323420673
EK202310186662,133.74741609722403
EK202310198339,142.232401286422
EK202310219978,147.02163343687255
EK202310205279,139.99095889129862
EK202310241147,145.32801310935636
EK202310225981,165.68750466522172
EK202310168112,145.64574442081883
EK202310226106,141.77238041770892
EK202310116095,137.87233368766042
EK202310114593,148.10055641357843
EK202310175636,131.28070123146853
EK202310117905,149.45695735456658
EK202310200614,148.7913375615689
EK202310137390,145.29096381609298
EK202310196458,153.79039356025083
EK202310212839,144.98831440170002
EK202310149449,155.31418748789372
EK202310172721,148.1951947517457
EK202310133382,137.40765493865413
EK202310171991,152.7008551019319
EK202310178147,147.03692482496137
EK202310210822,130.18855080827493
EK202310169958,145.74994954140402
EK202310216612,137.0203934849243
EK202310190351,148.55507294841246
EK202310128333,143.77881282644043
EK202310156052,139.7697625430383
EK202310207300,144.98774664628883
EK202310148098,149.34525854405732
EK202310236834,145.75040308573858
EK202310206502,142.16299739207616
EK202310232490,138.14337835725235
EK202310115920,140.61246973317077
EK202310155557,139.66980192202453
EK202310118792,140.23435099496984
EK202310213449,144.03242499132622
EK202310157956,145.02951673335144
EK202310202461,150.91795980058708
EK202310210080,147.82712020670132
EK202310123713,155.4447164093636
EK202310138636,150.12346431594685
EK202310197194,137.53198622696846
EK202310136131,168.66011695985947
EK202310194280,139.27991775189966
EK202310144073,163.37015986995863
EK202310196767,156.26909018574528
EK202310152659,148.3919162407289
EK202310119318,135.49077978133587
EK202310175079,153.97018394152548
EK202310246973,140.20553838460592
EK202310177069,144.19158795366823
EK202310228915,146.7268246999623
EK202310237967,143.9575224453747
EK202310004766,147.6457839694475
EK202310197580,170.84071173140404
EK202310163370,159.7373309821481
EK202310126258,135.0635512934605
EK202320006245,145.97326325313966
EK202310214455,148.681756690318
EK202310225077,157.29569736940923
EK202310121345,137.07977987534684
EK202310118753,130.56259025722534
EK202310209148,155.4257759537324
EK202310235651,138.26917169161834
EK202310195584,151.4019227890825
EK202310131541,135.75546820551847
EK202310167958,151.44972225297533
EK202310232848,129.49297978634863
EK202310112373,141.60050864330685
EK202310247588,154.18849104357267
EK202310124781,153.3660798871234
EK202310187345,163.04743776280606
EK202310117200,144.2738379293638
EK202310103838,135.91635409886283
EK202310123310,137.9518030471423
EK202310193567,151.3954035699165
EK202310176987,148.1694813212414
EK202310217483,125.69920308737122
EK202310219653,132.22854229417385
EK202310189258,149.15902730674551
EK202310213235,145.7863748305867
EK202310148485,149.1860955817153
EK202310243846,127.75695625059953
EK202310157685,145.90887155616713
EK202310228217,154.83483763193686
EK202310167414,145.99647895855574
EK202310116553,147.3836679555809
EK202310154306,150.76052315697257
EK202310218246,147.04602127307746
EK202310214924,148.21751601581343
EK202310124301,144.20879157808508
EK202310132969,130.65489654032245
EK202310116665,143.7236763730198
EK202310126109,144.31654739871772
EK202310246626,138.71066048659864
EK202310165655,137.33182496219425
EK202310222900,138.28850159926333
EK202310183920,149.02374448714522
EK202310188655,139.27941277261164
EK202310140837,150.36445532776915
EK202310110105,123.29132845893012
EK202310166926,160.52398967986534
EK202310222571,138.05881105256756
EK202310130862,157.96774313867462
EK202310159918,148.1272992367268
EK202310191732,160.94386566946966
EK202310154430,146.26504740421572
EK202310209379,139.48295279181735
EK202310242826,160.9283656473408
EK202310127621,147.92768006736551
EK202310144269,144.40321990672084
EK202310168554,163.10032367330956
EK202310225096,130.27345406308459
EK202310004191,140.92683480099714
EK202310198832,136.78635845535166
EK202310166122,157.42754591024297
EK202310197812,174.367717513283
EK202310173577,132.76956714770554
EK202310107780,137.51355946880096
EK202310200080,132.4645503230351
EK202310244832,152.69846416677166
EK202310153701,150.9684956766746
EK202310248897,153.00836900104017
EK202310238758,147.71488743595063
EK202310180956,159.9387664499587
EK202310133597,158.4305770358238
EK202310165926,147.0094364536188
EK202310113563,156.426941134304
EK202310219177,156.73789851223978
EK202310215546,147.72163596881921
EK202310239803,129.72608022602589
EK202310170081,125.67095311717247
EK202310206625,138.7289795142989
EK202310104069,130.63626839547135
EK202310186393,164.21750374667133
EK202310173267,143.32557087624306
EK202310110426,147.66442357108014
EK202310164765,144.75449229669817
EK202310158220,138.5146213035695
EK202310168816,143.65516318028364
EK202310204071,150.80362321373636
EK202310157259,135.63898649278283
EK202310156843,140.48612435838004
EK202310223529,141.32509575057497
EK202310149961,154.05540008791303
EK202310108241,129.31270027904338
EK202310168245,147.59953765560948
EK202310191021,132.7398247882101
EK202310165776,142.34348208591132
EK202310172874,143.4911032816846
EK202310163779,142.3710684006392
EK202310188731,154.34982460062588
EK202310105850,136.79385072258472
EK202310129025,151.9532229228161
EK202310122251,146.86515768515886
EK202310233739,134.77722077221065
EK202310145467,142.06278951082868
EK202310125541,140.20279041970568
EK202310128736,148.23577271924506
EK202310157339,150.72538482779572
EK202310204674,153.97320403497156
EK202310199931,138.3828808628099
EK202310159776,159.79458439560565
EK202310233618,149.95823992847772
EK202310209554,160.2726492891409
EK202310147590,142.67534749187078
EK202310233558,128.8187171508647
EK202310141475,158.2104967556752
EK202310192184,144.51100735833384
EK202310121465,131.82642888013544
EK202310144674,150.5928070022514
EK202310225145,154.25621957525655
EK202310211862,138.41818038326454
EK202310218476,135.984090405058
EK202310227106,146.78886557670947
EK202310184475,131.2615986383337
EK202310132027,133.01816799456319
EK202310134826,142.02508302446668
EK202310182784,170.33321373193215
EK202310236142,142.40309451236536
EK202310215997,178.94230680009704
EK202310218885,163.8493857761713
EK202310189497,143.50444071371112
EK202310242392,135.85945670616238
EK202310139831,137.80693259678807
EK202310159899,131.23253881094328
EK202320007536,139.3827143435007
EK202310205864,154.79985276877073
EK202310205412,145.79023092677951
EK202310178623,150.9799345903878
EK202310144137,150.42895914228555
EK202310156851,140.5257307574031
EK202310200692,133.78628891845435
EK202310221442,153.1265666044978
EK202310225402,152.71740436638726
EK202310128314,148.2162180644384
EK202310135585,149.1860955817153
EK202310230304,171.20321583364273
EK202310106564,143.21089783040978
EK202310195276,132.9032721442973
EK202310168561,149.1537967777325
EK202310238035,147.2676231464351
EK202310210412,142.78878841892137
EK202310193015,145.27724840420882
EK202310160429,149.89339374155355
EK202310203227,137.44168157406443
EK202310144260,143.0005792941034
EK202310231994,149.1860955817153
EK202310169556,139.11398950459156
EK202310112231,141.63037633571042
EK202310179305,133.88296641194944
EK202310111693,132.56055616087298
EK202310163778,148.31748840811022
EK202310197562,142.5180662471325
EK202310147780,147.4330668445622
EK202310165497,175.6736586842108
EK202310191527,134.56060657072726
EK202310106149,135.61627185763092
EK202310179787,140.77163269551278
EK202310247018,153.15581030943795
EK202310177578,143.2048053011371
EK202310138872,163.2055003331011
EK202310204378,137.60330912957804
EK202310146296,144.81014501103502
EK202310110160,140.64948780230952
EK202310179095,146.1605444762686
EK202310220481,123.46446153839814
EK202310227227,159.03355756531647
EK202310234336,162.7261270416215
EK202310145809,134.8762019519347
EK202310209306,151.18371612846303
EK202310225649,136.73002984591082
EK202310226704,155.3610814151036
EK202310157072,156.660383955793
EK202310121530,141.8371969369456
EK202310165600,136.61791610510946
EK202310197233,137.35940379525178
EK202310184332,140.7058700913187
EK202310143743,132.1672766255121
EK202310154640,139.68850950125113
EK202310158286,133.9537240856395
EK202310123880,143.65374090891896
EK202310182423,159.9700118281558
EK202310124053,140.69326589421743
EK202310206144,138.22476062786595
EK202310140890,144.11635534227827
EK202310127015,130.69760900521632
EK202310134941,149.80900732479873
EK202310119304,128.43418228662298
EK202310212796,142.87626926135962
EK202310108377,136.62676359376044
EK202310174180,138.28850159926333
EK202310239157,148.13954968753322
EK202310216632,142.49473733419222
EK202310172285,142.1834192232754
EK202310150279,142.90752416004017
EK202310186491,122.27209502920009
EK202310197932,139.46893723406336
EK202310120172,147.17190722047806
EK202310216664,149.38168081968337
EK202320006884,153.64890616828356
EK202310178918,146.35938038720064
EK202310144935,136.66982283895965
EK202310141510,141.6234477278812
EK202310216762,140.34546956438967
EK202310106406,130.3674261168456
EK202310111996,115.698034408858
EK202310208681,143.15908737935564
EK202310226247,134.54586727428813
EK202310113253,160.73777716759085
EK202310122999,137.97089366707868
EK202310155079,147.35397891815813
EK202310160222,146.0793317116768
EK202310210742,138.28997207885837
EK202310156801,135.5399147379544
EK202310159360,151.1686635603624
EK202310180024,134.9230351990433
EK202310213928,138.97484801167448
EK202310152334,136.35672195514388
EK202310245937,133.58747026935237
EK202310164808,170.98301899248085
EK202310146870,135.77589245002102
EK202310163950,149.84423887513347
EK202310195716,142.30305499266774
EK202310150305,145.26127198242366
EK202310229713,132.46594849772498
EK202310188916,147.00994512661873
EK202310121395,147.05445479562758
EK202310160376,137.1899168373654
EK202310244651,143.05966781364475
EK202310150169,136.85833378727074
EK202310110958,144.32652404842565
EK202310143966,141.01286752077849
EK202310221741,145.52727760658902
EK202310187012,148.85629698832227
EK202310193822,182.57765212743152
EK202310172094,145.28499383007792
EK202310178633,152.2740206354172
EK202310117674,145.76614032355985
EK202310133805,145.26348061631904
EK202310180948,173.25585927042263
EK202310203849,151.94115743334936
EK202310149491,174.40094125133115
EK202310216830,155.72731877488258
EK202310229432,142.63517384695749
EK202310109652,144.52367032829753
EK202310181925,149.91246768991635
EK202310196245,132.05307158325968
EK202310248098,130.44267425344802
EK202310183221,161.8433115861386
EK202310196195,160.25987587212248
EK202310197137,141.29392804277222
EK202310110247,147.32731642125822
EK202310144126,138.8901635166876
EK202310156911,156.67246006885324
EK202310224215,133.74826466417872
EK202310236337,142.65949912454366
EK202310188431,149.04395535427815
EK202310137114,164.11638152126852
EK202310115030,139.6546214239237
EK202310117460,130.02857032708073
EK202310162361,134.91834693334184
EK202310130281,164.7074386617982
EK202310148428,148.38134529107407
EK202310163311,140.73805555321215
EK202310145526,132.58950068154107
EK202310235374,131.06406280942255
EK202310156223,130.58712567914003
EK202310151269,141.58289731085628
EK202310150741,146.12471642675365
EK202310225372,154.5814128100145
EK202310133344,147.58953096251201
EK202310127071,127.24883758746367
EK202310152237,145.80171453283162
EK202310244229,136.3109162084889
EK202310167190,137.69498760647537
EK202310154488,156.37900728170746
EK202310211108,136.35479742654994
EK202310114416,155.68995076183424
EK202310222978,161.17377733402188
EK202310187337,157.09682417785382
EK202310195712,165.16626076866643
EK202310176238,136.66957368292046
EK202310204719,149.43515831516825
EK202310184298,137.73292019621434
EK202310215525,141.59085189051777
EK202310154861,141.47566044770656
EK202310200739,129.18945631547146
EK202310242424,136.12580637348017
EK202310247300,127.09218355759342
EK202310116475,147.02432064750087
EK202310225458,128.99057062034092
EK202310126918,136.98009384991846
EK202310185579,127.92494585627607
EK202310241455,145.29106486048178
EK202310209465,138.4116148744958
EK202310142842,149.34525854405732
EK202310185122,143.6838536261042
EK202310223530,135.0174609378239
EK202310188514,144.69086555552238
EK202310171731,146.36203093847183
EK202310130376,143.77814617722558
EK202310222189,134.72949844113108
EK202310106430,149.71201901474046
EK202310127369,142.24966615444274
EK202310236443,129.4054180738869
EK202310182405,145.62675660284128
EK202310210187,128.58318375209254
EK202310116888,142.78708293368618
EK202310173132,149.0484148594888
EK202310108743,145.7556086102463
EK202310125006,139.48863953096156
EK202310213574,144.80485074862673
EK202310165356,130.68359706619134
EK202310149418,137.07115651610863
EK202310198882,122.41063906683311
EK202310231320,151.06209085216824
EK202310205653,151.06691106287963
EK202310198599,135.65535706254695
EK202310199963,139.76263244523565
EK202310173699,144.33810598326332
EK202310245726,138.56792954345056
EK202320006040,141.4642847655392
EK202310154743,149.8453418856363
EK202310188160,140.2654833814495
EK202310214367,153.99385191192033
EK202310103702,132.32315864147031
EK202310127965,148.1272992367268
EK202310203245,149.686184734508
EK202310139888,144.02971288062204
EK202310108972,151.18013582379135
EK202310004612,126.73682340716877
EK202310143552,151.64101034746784
EK202310120024,147.09661770284123
EK202310221518,138.80247147534783
EK202310180966,162.66965743421196
EK202310193489,139.22013762636823
EK202310117005,141.4293279425068
EK202310213271,148.0955558815854
EK202310120394,131.5322637631093
EK202310183259,134.25653164437657
EK202310125697,147.4498161065437
EK202310110553,139.58168834729435
EK202310150138,147.23584889415844
EK202310169349,138.1105357972486
EK202310224959,140.19293107543533
EK202310003872,140.98423220551152
EK202310189922,162.13474013994195
EK202310196746,157.68064284885008
EK202310189397,142.16579513580936
EK202310154076,171.44541558714144
EK202310003409,128.931303929378
EK202310132461,141.89133904436991
EK202310114430,140.84756570438347
EK202310207939,137.2295185978117
EK202310219274,125.85812173993713
EK202310226342,146.43821392339578
EK202310127397,139.5484558570803
EK202310237125,137.9317855150456
EK202310214068,142.99120155607778
EK202310184942,143.7756622259114
EK202310113334,126.94720711217788
EK202310121808,139.16287680832863
EK202310134472,143.09067394291438
EK202310213189,133.08945702047615
EK202310200986,142.78834508492827
EK202310183319,148.3477505517978
EK202310138451,131.7843757369619
EK202310134480,133.15214197172108
EK202310248001,138.8845966000388
EK202310215511,141.75024202227053
EK202310148692,158.13340383940883
EK202310003356,145.21069232058943
EK202310186363,137.91835584556176
EK202310117649,135.3284590523039
EK202310107222,114.59589798451009
EK202310140103,132.1776747488694
EK202310162055,154.2653385011861
EK202310160543,148.2547188439274
EK202310104526,128.29671090982657
EK202310111072,149.87762041232205
EK202310144115,138.83125087756798
EK202310227753,161.17467532076535
EK202310168401,155.72731877488258
EK202310225278,144.2892926685984
EK202310121727,137.13537163832532
EK202310209068,155.20103642731908
EK202310117324,150.81492154979864
EK202310119649,138.81994995210707
EK202310154151,140.4834367502399
EK202310235668,146.43091861074888
EK202310197052,139.17760642099418
EK202310133218,145.3383365268112
EK202310228623,142.79160610944984
EK202310236771,136.99426938611876
EK202320007756,135.43065194581095
EK202310123680,138.63170408600863
EK202310153796,138.31469750384642
EK202310184256,148.01395262440954
EK202310189360,160.83720235285875
EK202310169170,141.16852938497087
EK202310238568,158.29259417449884
EK202310147463,140.68454688039932
EK202310246348,135.72582489357984
EK202310146645,138.0540145109669
EK202310112043,118.45740841461588
EK202310126693,136.64012880093276
EK202310105633,136.48145624152772
EK202310108187,147.37163572886408
EK202310142659,140.52504703770714
EK202310154109,148.4332301317175
EK202310187961,166.65465067811672
EK202310138151,135.558634856451
EK202310145768,135.29307483501972
EK202310204437,137.9918044101225
EK202310234444,139.94634629564612
EK202310146920,136.71230779953873
EK202310191972,159.7796505339104
EK202310135664,141.4258661508227
EK202310136647,157.25326979309182
EK202310149136,137.87008611898304
EK202310004755,140.75518442742006
EK202310003806,142.6521345314599
EK202320005862,144.54026686775651
EK202310238222,125.60544523031001
EK202310165638,137.22883991121083
EK202310195278,142.31722238957272
EK202310191050,143.58298044591214
EK202310165081,163.92108215705454
EK202310141108,139.3121390037504
EK202310225501,139.30066266955444
EK202310190006,154.77857315698392
EK202310232901,155.9472143640403
EK202310183145,134.88550200346555
EK202310133834,159.93962935255541
EK202310111865,133.1882505193364
EK202310233162,141.10330782706507
EK202310144096,138.0908930745268
EK202310241460,149.98645921266095
EK202310148061,147.53610206895164
EK202310123096,135.4107717117978
EK202310168745,130.292878581142
EK202310232533,141.36855071499562
EK202310238139,143.68042590927922
EK202310107671,147.23641414967216
EK202310003635,141.60518347563553
EK202310160939,131.65669375726853
EK202310165138,148.43279602814377
EK202310177363,161.64288813284014
EK202310140380,150.79485146889945
EK202310127640,144.58133233616215
EK202310145483,141.50723039403186
EK202310144142,135.5433822765896
EK202310182466,143.72472919507783
EK202310134774,136.3448450430506
EK202310239504,139.5303066307687
EK202310179694,134.8484645773159
EK202310105818,142.17776496433402
EK202310206801,144.06053076778997
EK202310133427,148.77297519450755
EK202310172349,132.25581754683478
EK202310144166,135.37915890050414
EK202310118960,128.6796110753417
EK202310199115,145.5952944143175
EK202310213777,152.06126360478092
EK202310232118,139.8384560992584
EK202310204757,140.9846573349803
EK202310241858,132.75285490311452
EK202310204589,147.224303548398
EK202310224131,141.08809365689106
EK202310160384,154.7819263098326
EK202310158733,151.4564369251332
EK202310139320,126.5322953226269
EK202310186373,158.00958954645284
EK202310207408,145.70176356147104
