id,GLOBAL_SCORE
EK202310120496,137.16666666666666
EK202310233548,138.1
EK202310219178,137.53333333333333
EK202310114723,140.96666666666667
EK202310185832,157.03333333333333
EK202310106587,175.3
EK202310239252,134.96666666666667
EK202310208710,133.66666666666666
EK202310244056,126.8
EK202310223702,135.5
EK202310236969,125.36666666666666
EK202310196070,135.7
EK202310227710,136.03333333333333
EK202310119702,145.7
EK202310143351,143.9
EK202310144967,142.7
EK202310207097,139.6
EK202310193281,143.06666666666666
EK202310223068,136.7
EK202310158743,122.53333333333333
EK202310142353,149.03333333333333
EK202310154024,157.0
EK202310136326,139.26666666666668
EK202320006526,141.06666666666666
EK202310240160,127.3
EK202310230270,140.26666666666668
EK202310209591,142.0
EK202310201937,146.23333333333332
EK202310138686,140.73333333333332
EK202310125946,136.33333333333334
EK202310112949,138.66666666666666
EK202310128660,144.3
EK202310223565,152.16666666666666
EK202310155372,147.93333333333334
EK202310229467,137.03333333333333
EK202310232289,134.83333333333334
EK202310142439,145.86666666666667
EK202310128595,150.6
EK202310228661,125.43333333333334
EK202310220811,144.63333333333333
EK202310104677,146.33333333333334
EK202310108708,143.5
EK202310235044,159.56666666666666
EK202310141363,141.46666666666667
EK202310174855,151.6
EK202310154755,139.9
EK202310157326,144.7
EK202310228659,138.83333333333334
EK202310215026,157.7
EK202310177129,150.86666666666667
EK202310178830,178.46666666666667
EK202310222959,129.63333333333333
EK202320007347,130.9
EK202310153807,165.46666666666667
EK202310165563,144.93333333333334
EK202310240070,105.0
EK202310171642,136.53333333333333
EK202310221419,137.06666666666666
EK202310210258,134.56666666666666
EK202310108225,139.16666666666666
EK202310156515,146.93333333333334
EK202320006021,160.83333333333334
EK202310214746,149.4
EK202310166648,146.2
EK202310243041,139.46666666666667
EK202310227731,130.2
EK202310118513,128.7
EK202310240129,148.2
EK202310140813,147.13333333333333
EK202310181628,147.36666666666667
EK202310126085,133.4
EK202310246101,142.33333333333334
EK202310113312,134.83333333333334
EK202310217968,132.2
EK202310213114,132.13333333333333
EK202310219800,140.76666666666668
EK202310184495,154.63333333333333
EK202310119316,125.66666666666667
EK202310180007,143.6
EK202310199156,130.5
EK202310177234,131.4
EK202310226743,132.3
EK202310189141,138.6
EK202320006005,141.13333333333333
EK202310227823,133.16666666666666
EK202310174022,152.6
EK202310134374,141.73333333333332
EK202310200180,133.26666666666668
EK202310161433,136.43333333333334
EK202310121700,138.36666666666667
EK202310237451,134.9
EK202310192827,155.9
EK202310160428,146.7
EK202310205223,131.63333333333333
EK202310111659,175.46666666666667
EK202310218773,146.0
EK202310161247,138.06666666666666
EK202310109618,135.86666666666667
EK202310155619,145.16666666666666
EK202310135096,160.86666666666667
EK202310188704,144.5
EK202310198311,169.96666666666667
EK202310138345,135.13333333333333
EK202310187653,148.46666666666667
EK202310223676,160.23333333333332
EK202310165688,128.53333333333333
EK202310104779,135.23333333333332
EK202320007241,156.73333333333332
EK202310247012,118.06666666666666
EK202310115649,144.33333333333334
EK202310158687,148.96666666666667
EK202310139898,141.5
EK202310183012,143.26666666666668
EK202310189323,173.43333333333334
EK202310236084,146.3
EK202310187745,164.26666666666668
EK202310213754,148.13333333333333
EK202310207691,127.83333333333333
EK202310213360,125.26666666666667
EK202310134511,141.6
EK202310162421,140.1
EK202310137854,135.53333333333333
EK202310150901,143.46666666666667
EK202310114810,146.8
EK202310110564,155.96666666666667
EK202310188498,121.53333333333333
EK202310122137,144.83333333333334
EK202310234827,141.2
EK202310123845,155.86666666666667
EK202310117679,162.36666666666667
EK202310226733,144.26666666666668
EK202310146806,151.06666666666666
EK202310186532,139.03333333333333
EK202310198523,125.9
EK202310169242,137.23333333333332
EK202310189605,142.9
EK202310177460,140.3
EK202310156053,148.36666666666667
EK202310138997,147.83333333333334
EK202310231114,130.33333333333334
EK202310147763,138.93333333333334
EK202310119709,141.1
EK202310121129,169.76666666666668
EK202310137901,141.1
EK202310144077,136.63333333333333
EK202310110337,132.03333333333333
EK202310184408,134.03333333333333
EK202310215841,126.36666666666666
EK202310157214,162.9
EK202310193140,145.26666666666668
EK202310216105,133.7
EK202310246420,120.96666666666667
EK202310118424,136.6
EK202310144290,143.63333333333333
EK202310236171,139.7
EK202310161913,145.16666666666666
EK202310116195,138.06666666666666
EK202310140252,146.76666666666668
EK202310238025,156.16666666666666
EK202310146861,142.16666666666666
EK202310125756,132.23333333333332
EK202310211082,139.76666666666668
EK202310202590,134.4
EK202310212292,136.46666666666667
EK202310151188,148.9
EK202310186431,159.26666666666668
EK202310197054,146.23333333333332
EK202310229535,132.66666666666666
EK202310237693,133.56666666666666
EK202310127899,144.6
EK202310125513,134.13333333333333
EK202310143417,154.96666666666667
EK202310114922,148.86666666666667
EK202310185011,151.63333333333333
EK202310157380,151.46666666666667
EK202310242841,129.76666666666668
EK202310128764,138.63333333333333
EK202310160302,126.46666666666667
EK202310132265,125.7
EK202310142152,135.26666666666668
EK202310184138,151.46666666666667
EK202310218922,172.86666666666667
EK202310105732,144.2
EK202310202421,144.43333333333334
EK202310204745,151.13333333333333
EK202310231651,131.83333333333334
EK202310206373,144.1
EK202310231327,140.93333333333334
EK202310129440,135.03333333333333
EK202310229405,130.4
EK202310233561,135.8
EK202310141433,140.83333333333334
EK202310164651,146.26666666666668
EK202310201935,141.83333333333334
EK202310184574,128.93333333333334
EK202310223915,141.16666666666666
EK202310200908,154.56666666666666
EK202310128941,145.2
EK202310186952,140.96666666666667
EK202310193974,158.5
EK202310169879,173.76666666666668
EK202310172093,140.53333333333333
EK202310184529,137.06666666666666
EK202310230089,136.73333333333332
EK202310181118,151.56666666666666
EK202310204225,138.46666666666667
EK202310112100,162.03333333333333
EK202310222373,171.93333333333334
EK202310182126,150.5
EK202310169072,143.26666666666668
EK202310203100,152.2
EK202310228065,155.66666666666666
EK202310003374,140.86666666666667
EK202310231993,146.23333333333332
EK202310166999,143.46666666666667
EK202310113561,154.06666666666666
EK202310150384,158.16666666666666
EK202310204151,141.5
EK202310243179,149.36666666666667
EK202310229664,153.46666666666667
EK202310214850,139.3
EK202310203348,146.8
EK202310146725,141.9
EK202310134763,137.96666666666667
EK202310145729,156.5
EK202310246535,130.56666666666666
EK202310141577,132.03333333333333
EK202310216160,127.96666666666667
EK202310116782,136.26666666666668
EK202310211327,136.0
EK202310204090,156.3
EK202310175898,163.16666666666666
EK202310226259,137.43333333333334
EK202310151274,157.4
EK202310154215,147.76666666666668
EK202310174277,150.53333333333333
EK202320006496,157.6
EK202310141969,136.43333333333334
EK202320005622,143.96666666666667
EK202310157093,158.13333333333333
EK202310139909,136.83333333333334
EK202310209908,144.0
EK202310218730,137.53333333333333
EK202310229718,130.53333333333333
EK202310111615,145.66666666666666
EK202310138168,128.7
EK202310162118,148.2
EK202310164185,160.16666666666666
EK202310123341,143.2
EK202310154152,151.23333333333332
EK202310169662,143.96666666666667
EK202310195289,134.3
EK202310247758,163.43333333333334
EK202310223580,143.6
EK202310104690,152.2
EK202310234439,134.46666666666667
EK202310225052,169.8
EK202310139674,146.86666666666667
EK202310186662,142.3
EK202310198339,141.03333333333333
EK202310219978,134.7
EK202310205279,141.96666666666667
EK202310241147,143.7
EK202310225981,159.9
EK202310168112,144.13333333333333
EK202310226106,138.56666666666666
EK202310116095,131.03333333333333
EK202310114593,153.8
EK202310175636,127.83333333333333
EK202310117905,149.56666666666666
EK202310200614,149.23333333333332
EK202310137390,144.5
EK202310196458,157.23333333333332
EK202310212839,145.83333333333334
EK202310149449,151.66666666666666
EK202310172721,143.13333333333333
EK202310133382,134.73333333333332
EK202310171991,152.86666666666667
EK202310178147,147.3
EK202310210822,128.8
EK202310169958,145.93333333333334
EK202310216612,130.3
EK202310190351,135.3
EK202310128333,136.26666666666668
EK202310156052,150.83333333333334
EK202310207300,141.06666666666666
EK202310148098,142.9
EK202310236834,141.76666666666668
EK202310206502,136.46666666666667
EK202310232490,133.8
EK202310115920,132.76666666666668
EK202310155557,139.33333333333334
EK202310118792,164.76666666666668
EK202310213449,129.03333333333333
EK202310157956,151.93333333333334
EK202310202461,155.96666666666667
EK202310210080,164.83333333333334
EK202310123713,151.8
EK202310138636,140.96666666666667
EK202310197194,151.46666666666667
EK202310136131,178.33333333333334
EK202310194280,143.73333333333332
EK202310144073,164.7
EK202310196767,169.43333333333334
EK202310152659,140.43333333333334
EK202310119318,130.13333333333333
EK202310175079,150.96666666666667
EK202310246973,138.53333333333333
EK202310177069,148.23333333333332
EK202310228915,144.4
EK202310237967,141.03333333333333
EK202310004766,154.3
EK202310197580,162.6
EK202310163370,136.56666666666666
EK202310126258,130.86666666666667
EK202320006245,142.76666666666668
EK202310214455,152.33333333333334
EK202310225077,172.06666666666666
EK202310121345,137.1
EK202310118753,128.93333333333334
EK202310209148,153.26666666666668
EK202310235651,126.73333333333333
EK202310195584,154.7
EK202310131541,141.46666666666667
EK202310167958,166.66666666666666
EK202310232848,140.23333333333332
EK202310112373,140.16666666666666
EK202310247588,166.36666666666667
EK202310124781,129.53333333333333
EK202310187345,164.46666666666667
EK202310117200,146.53333333333333
EK202310103838,139.13333333333333
EK202310123310,140.0
EK202310193567,142.53333333333333
EK202310176987,153.93333333333334
EK202310217483,132.36666666666667
EK202310219653,135.83333333333334
EK202310189258,143.1
EK202310213235,139.86666666666667
EK202310148485,142.46666666666667
EK202310243846,134.53333333333333
EK202310157685,152.16666666666666
EK202310228217,164.3
EK202310167414,154.1
EK202310116553,141.06666666666666
EK202310154306,152.3
EK202310218246,135.2
EK202310214924,149.23333333333332
EK202310124301,133.73333333333332
EK202310132969,130.73333333333332
EK202310116665,144.23333333333332
EK202310126109,158.36666666666667
EK202310246626,151.66666666666666
EK202310165655,128.9
EK202310222900,135.36666666666667
EK202310183920,163.46666666666667
EK202310188655,151.23333333333332
EK202310140837,141.4
EK202310110105,123.53333333333333
EK202310166926,163.83333333333334
EK202310222571,144.76666666666668
EK202310130862,150.26666666666668
EK202310159918,135.1
EK202310191732,164.46666666666667
EK202310154430,154.96666666666667
EK202310209379,137.0
EK202310242826,159.76666666666668
EK202310127621,141.16666666666666
EK202310144269,139.93333333333334
EK202310168554,164.53333333333333
EK202310225096,124.26666666666667
EK202310004191,137.43333333333334
EK202310198832,145.16666666666666
EK202310166122,167.8
EK202310197812,177.03333333333333
EK202310173577,131.5
EK202310107780,135.66666666666666
EK202310200080,151.5
EK202310244832,155.33333333333334
EK202310153701,162.1
EK202310248897,146.33333333333334
EK202310238758,138.93333333333334
EK202310180956,172.26666666666668
EK202310133597,165.3
EK202310165926,137.43333333333334
EK202310113563,159.66666666666666
EK202310219177,144.0
EK202310215546,159.33333333333334
EK202310239803,136.1
EK202310170081,130.1
EK202310206625,137.03333333333333
EK202310104069,131.06666666666666
EK202310186393,165.16666666666666
EK202310173267,146.9
EK202310110426,137.16666666666666
EK202310164765,136.5
EK202310158220,135.9
EK202310168816,147.03333333333333
EK202310204071,144.8
EK202310157259,143.93333333333334
EK202310156843,145.0
EK202310223529,154.66666666666666
EK202310149961,162.46666666666667
EK202310108241,138.06666666666666
EK202310168245,140.16666666666666
EK202310191021,135.43333333333334
EK202310165776,137.66666666666666
EK202310172874,126.86666666666666
EK202310163779,137.63333333333333
EK202310188731,166.5
EK202310105850,137.43333333333334
EK202310129025,155.73333333333332
EK202310122251,147.9
EK202310233739,139.83333333333334
EK202310145467,142.36666666666667
EK202310125541,130.23333333333332
EK202310128736,139.4
EK202310157339,162.93333333333334
EK202310204674,155.03333333333333
EK202310199931,136.3
EK202310159776,164.23333333333332
EK202310233618,137.46666666666667
EK202310209554,146.76666666666668
EK202310147590,138.63333333333333
EK202310233558,129.1
EK202310141475,136.36666666666667
EK202310192184,154.3
EK202310121465,132.53333333333333
EK202310144674,163.16666666666666
EK202310225145,148.7
EK202310211862,133.53333333333333
EK202310218476,135.03333333333333
EK202310227106,148.6
EK202310184475,142.73333333333332
EK202310132027,132.66666666666666
EK202310134826,139.73333333333332
EK202310182784,161.8
EK202310236142,142.93333333333334
EK202310215997,175.63333333333333
EK202310218885,164.83333333333334
EK202310189497,152.6
EK202310242392,136.66666666666666
EK202310139831,136.63333333333333
EK202310159899,126.93333333333334
EK202320007536,146.26666666666668
EK202310205864,140.3
EK202310205412,152.0
EK202310178623,163.76666666666668
EK202310144137,143.73333333333332
EK202310156851,175.23333333333332
EK202310200692,143.53333333333333
EK202310221442,144.76666666666668
EK202310225402,141.03333333333333
EK202310128314,146.16666666666666
EK202310135585,150.9
EK202310230304,180.76666666666668
EK202310106564,144.46666666666667
EK202310195276,130.16666666666666
EK202310168561,147.36666666666667
EK202310238035,151.06666666666666
EK202310210412,137.16666666666666
EK202310193015,142.06666666666666
EK202310160429,151.16666666666666
EK202310203227,129.53333333333333
EK202310144260,131.06666666666666
EK202310231994,144.7
EK202310169556,137.46666666666667
EK202310112231,149.23333333333332
EK202310179305,138.36666666666667
EK202310111693,124.13333333333334
EK202310163778,139.43333333333334
EK202310197562,146.1
EK202310147780,145.63333333333333
EK202310165497,181.36666666666667
EK202310191527,129.03333333333333
EK202310106149,132.86666666666667
EK202310179787,139.33333333333334
EK202310247018,155.2
EK202310177578,146.26666666666668
EK202310138872,164.36666666666667
EK202310204378,141.6
EK202310146296,138.76666666666668
EK202310110160,141.4
EK202310179095,156.66666666666666
EK202310220481,126.53333333333333
EK202310227227,148.6
EK202310234336,155.46666666666667
EK202310145809,135.26666666666668
EK202310209306,169.93333333333334
EK202310225649,143.7
EK202310226704,138.43333333333334
EK202310157072,163.13333333333333
EK202310121530,137.86666666666667
EK202310165600,142.1
EK202310197233,139.76666666666668
EK202310184332,130.1
EK202310143743,141.26666666666668
EK202310154640,147.73333333333332
EK202310158286,142.53333333333333
EK202310123880,147.26666666666668
EK202310182423,143.9
EK202310124053,130.56666666666666
EK202310206144,131.46666666666667
EK202310140890,139.83333333333334
EK202310127015,134.6
EK202310134941,151.96666666666667
EK202310119304,121.86666666666666
EK202310212796,146.06666666666666
EK202310108377,132.86666666666667
EK202310174180,140.5
EK202310239157,152.56666666666666
EK202310216632,132.7
EK202310172285,150.1
EK202310150279,146.2
EK202310186491,130.7
EK202310197932,155.5
EK202310120172,147.6
EK202310216664,156.0
EK202320006884,168.26666666666668
EK202310178918,151.23333333333332
EK202310144935,139.83333333333334
EK202310141510,137.26666666666668
EK202310216762,138.0
EK202310106406,131.4
EK202310111996,124.63333333333334
EK202310208681,152.93333333333334
EK202310226247,128.66666666666666
EK202310113253,169.33333333333334
EK202310122999,143.9
EK202310155079,174.96666666666667
EK202310160222,142.56666666666666
EK202310210742,137.06666666666666
EK202310156801,143.2
EK202310159360,141.5
EK202310180024,124.73333333333333
EK202310213928,144.83333333333334
EK202310152334,147.66666666666666
EK202310245937,137.56666666666666
EK202310164808,175.66666666666666
EK202310146870,141.23333333333332
EK202310163950,144.43333333333334
EK202310195716,135.5
EK202310150305,144.66666666666666
EK202310229713,137.26666666666668
EK202310188916,151.63333333333333
EK202310121395,142.43333333333334
EK202310160376,159.36666666666667
EK202310244651,146.9
EK202310150169,132.33333333333334
EK202310110958,136.26666666666668
EK202310143966,147.53333333333333
EK202310221741,158.16666666666666
EK202310187012,145.86666666666667
EK202310193822,187.13333333333333
EK202310172094,148.1
EK202310178633,141.6
EK202310117674,152.33333333333334
EK202310133805,134.33333333333334
EK202310180948,167.4
EK202310203849,135.83333333333334
EK202310149491,167.86666666666667
EK202310216830,155.0
EK202310229432,139.36666666666667
EK202310109652,146.46666666666667
EK202310181925,170.63333333333333
EK202310196245,141.53333333333333
EK202310248098,142.3
EK202310183221,168.7
EK202310196195,161.26666666666668
EK202310197137,141.43333333333334
EK202310110247,145.9
EK202310144126,144.03333333333333
EK202310156911,161.36666666666667
EK202310224215,149.1
EK202310236337,137.2
EK202310188431,158.3
EK202310137114,165.1
EK202310115030,147.03333333333333
EK202310117460,129.06666666666666
EK202310162361,141.06666666666666
EK202310130281,149.3
EK202310148428,160.83333333333334
EK202310163311,139.96666666666667
EK202310145526,133.7
EK202310235374,139.66666666666666
EK202310156223,149.46666666666667
EK202310151269,146.7
EK202310150741,141.56666666666666
EK202310225372,150.23333333333332
EK202310133344,137.4
EK202310127071,136.96666666666667
EK202310152237,153.56666666666666
EK202310244229,149.23333333333332
EK202310167190,145.4
EK202310154488,149.3
EK202310211108,133.33333333333334
EK202310114416,161.5
EK202310222978,160.9
EK202310187337,147.26666666666668
EK202310195712,168.56666666666666
EK202310176238,153.13333333333333
EK202310204719,149.2
EK202310184298,159.46666666666667
EK202310215525,159.23333333333332
EK202310154861,131.96666666666667
EK202310200739,131.53333333333333
EK202310242424,133.9
EK202310247300,144.43333333333334
EK202310116475,141.66666666666666
EK202310225458,137.83333333333334
EK202310126918,128.66666666666666
EK202310185579,138.6
EK202310241455,141.03333333333333
EK202310209465,126.7
EK202310142842,143.3
EK202310185122,144.63333333333333
EK202310223530,148.5
EK202310188514,131.5
EK202310171731,142.6
EK202310130376,159.63333333333333
EK202310222189,134.7
EK202310106430,143.23333333333332
EK202310127369,142.06666666666666
EK202310236443,140.26666666666668
EK202310182405,145.86666666666667
EK202310210187,135.66666666666666
EK202310116888,137.73333333333332
EK202310173132,143.76666666666668
EK202310108743,137.66666666666666
EK202310125006,147.4
EK202310213574,129.1
EK202310165356,146.73333333333332
EK202310149418,145.26666666666668
EK202310198882,128.46666666666667
EK202310231320,142.0
EK202310205653,138.26666666666668
EK202310198599,134.83333333333334
EK202310199963,129.13333333333333
EK202310173699,141.06666666666666
EK202310245726,142.4
EK202320006040,173.86666666666667
EK202310154743,141.36666666666667
EK202310188160,148.53333333333333
EK202310214367,160.26666666666668
EK202310103702,123.23333333333333
EK202310127965,148.26666666666668
EK202310203245,148.46666666666667
EK202310139888,134.73333333333332
EK202310108972,147.6
EK202310004612,130.56666666666666
EK202310143552,154.4
EK202310120024,144.83333333333334
EK202310221518,137.3
EK202310180966,156.63333333333333
EK202310193489,144.86666666666667
EK202310117005,143.7
EK202310213271,150.8
EK202310120394,142.63333333333333
EK202310183259,144.66666666666666
EK202310125697,145.76666666666668
EK202310110553,150.1
EK202310150138,142.0
EK202310169349,140.3
EK202310224959,144.43333333333334
EK202310003872,145.3
EK202310189922,161.4
EK202310196746,159.73333333333332
EK202310189397,138.13333333333333
EK202310154076,179.83333333333334
EK202310003409,137.9
EK202310132461,140.86666666666667
EK202310114430,150.5
EK202310207939,142.83333333333334
EK202310219274,125.63333333333334
EK202310226342,156.1
EK202310127397,141.26666666666668
EK202310237125,140.36666666666667
EK202310214068,155.0
EK202310184942,149.66666666666666
EK202310113334,126.83333333333333
EK202310121808,128.73333333333332
EK202310134472,141.3
EK202310213189,138.76666666666668
EK202310200986,138.2
EK202310183319,149.0
EK202310138451,149.76666666666668
EK202310134480,138.6
EK202310248001,145.76666666666668
EK202310215511,139.2
EK202310148692,144.03333333333333
EK202310003356,144.83333333333334
EK202310186363,124.0
EK202310117649,131.36666666666667
EK202310107222,103.16666666666667
EK202310140103,138.46666666666667
EK202310162055,175.56666666666666
EK202310160543,136.23333333333332
EK202310104526,138.7
EK202310111072,134.2
EK202310144115,140.9
EK202310227753,158.86666666666667
EK202310168401,160.06666666666666
EK202310225278,144.16666666666666
EK202310121727,137.46666666666667
EK202310209068,162.46666666666667
EK202310117324,148.43333333333334
EK202310119649,148.5
EK202310154151,137.33333333333334
EK202310235668,131.86666666666667
EK202310197052,135.83333333333334
EK202310133218,139.86666666666667
EK202310228623,136.4
EK202310236771,132.2
EK202320007756,131.5
EK202310123680,129.76666666666668
EK202310153796,152.4
EK202310184256,175.6
EK202310189360,181.1
EK202310169170,150.63333333333333
EK202310238568,154.9
EK202310147463,154.23333333333332
EK202310246348,125.13333333333334
EK202310146645,141.03333333333333
EK202310112043,123.76666666666667
EK202310126693,141.9
EK202310105633,135.16666666666666
EK202310108187,137.86666666666667
EK202310142659,146.83333333333334
EK202310154109,162.4
EK202310187961,163.86666666666667
EK202310138151,130.96666666666667
EK202310145768,137.13333333333333
EK202310204437,144.7
EK202310234444,135.66666666666666
EK202310146920,129.8
EK202310191972,154.73333333333332
EK202310135664,138.96666666666667
EK202310136647,152.13333333333333
EK202310149136,142.46666666666667
EK202310004755,139.03333333333333
EK202310003806,138.23333333333332
EK202320005862,142.46666666666667
EK202310238222,140.53333333333333
EK202310165638,154.86666666666667
EK202310195278,151.46666666666667
EK202310191050,146.56666666666666
EK202310165081,166.23333333333332
EK202310141108,138.46666666666667
EK202310225501,142.23333333333332
EK202310190006,165.83333333333334
EK202310232901,167.96666666666667
EK202310183145,148.4
EK202310133834,167.13333333333333
EK202310111865,144.26666666666668
EK202310233162,147.5
EK202310144096,124.16666666666667
EK202310241460,162.26666666666668
EK202310148061,146.0
EK202310123096,142.06666666666666
EK202310168745,136.3
EK202310232533,129.0
EK202310238139,149.33333333333334
EK202310107671,150.06666666666666
EK202310003635,144.2
EK202310160939,139.5
EK202310165138,156.13333333333333
EK202310177363,164.9
EK202310140380,144.56666666666666
EK202310127640,145.53333333333333
EK202310145483,160.63333333333333
EK202310144142,131.36666666666667
EK202310182466,157.73333333333332
EK202310134774,135.83333333333334
EK202310239504,143.3
EK202310179694,130.76666666666668
EK202310105818,139.43333333333334
EK202310206801,136.1
EK202310133427,143.2
EK202310172349,130.33333333333334
EK202310144166,132.5
EK202310118960,158.93333333333334
EK202310199115,143.26666666666668
EK202310213777,157.33333333333334
EK202310232118,136.96666666666667
EK202310204757,136.53333333333333
EK202310241858,132.33333333333334
EK202310204589,156.6
EK202310224131,143.76666666666668
EK202310160384,154.43333333333334
EK202310158733,143.9
EK202310139320,126.56666666666666
EK202310186373,138.46666666666667
EK202310207408,142.56666666666666
EK202310202032,135.4
EK202310191726,141.53333333333333
EK202310237659,150.93333333333334
EK202310202929,129.06666666666666
EK202310138221,142.0
EK202310213944,143.46666666666667
EK202310217592,142.23333333333332
EK202310156873,149.33333333333334
EK202310154026,125.0
EK202310227896,138.73333333333332
EK202310165724,156.36666666666667
EK202310160534,157.53333333333333
EK202310238733,157.36666666666667
EK202310187242,153.16666666666666
EK202310160829,161.06666666666666
EK202310160276,136.6
EK202310137939,130.16666666666666
EK202310200291,138.16666666666666
EK202310238138,132.9
EK202310217144,164.96666666666667
EK202310196491,148.8
EK202320006298,133.4
EK202310228178,130.76666666666668
EK202310138802,142.0
EK202310240713,132.8
EK202310175243,135.6
EK202310207967,140.7
EK202310107352,139.46666666666667
EK202310211309,136.2
EK202310131783,143.03333333333333
EK202310166826,150.8
EK202310112512,142.2
EK202310153955,163.5
EK202310223762,135.06666666666666
EK202310220803,141.46666666666667
EK202310191806,136.16666666666666
EK202310139794,137.2
EK202310004495,145.6
EK202310165321,135.73333333333332
EK202310152644,141.36666666666667
EK202310107844,148.8
EK202310224636,143.43333333333334
EK202310182912,138.4
EK202310227725,147.53333333333333
EK202310129401,147.9
EK202310132710,150.03333333333333
EK202310167591,154.2
EK202310209362,139.66666666666666
EK202310191553,154.23333333333332
EK202310191129,145.63333333333333
EK202310229273,132.4
EK202310177141,143.43333333333334
EK202310210987,148.16666666666666
EK202310246808,124.8
EK202310186424,135.06666666666666
EK202310243671,146.23333333333332
EK202310157978,127.96666666666667
EK202310141176,140.3
EK202310166632,149.53333333333333
EK202310188518,152.16666666666666
EK202310176726,156.83333333333334
EK202310232858,156.33333333333334
EK202310203103,140.56666666666666
EK202310172581,149.53333333333333
EK202310129669,141.7
EK202310149026,143.43333333333334
EK202310151271,137.36666666666667
EK202310164311,138.13333333333333
EK202310193156,166.53333333333333
EK202310183315,148.56666666666666
EK202310129742,159.76666666666668
EK202310244163,139.56666666666666
EK202310162820,139.46666666666667
EK202310158627,154.76666666666668
EK202310195793,135.36666666666667
EK202310243898,172.26666666666668
EK202310211036,135.06666666666666
EK202310231066,133.83333333333334
EK202310188792,157.6
EK202310181166,150.46666666666667
EK202310240476,135.9
EK202310197771,172.96666666666667
EK202310141037,158.36666666666667
EK202310204780,154.2
EK202310191058,148.86666666666667
